Steps    Q        Qc       Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
54       0.94     0.98     10.17    111.21   -408.39  -82.45   -278.59  0.00     0.00     0.00     -20.92   0.00     0.00     0.95     -678.20 
55       0.94     0.98     10.17    118.75   -409.28  -82.48   -278.65  0.00     0.00     0.00     -21.09   0.00     0.00     0.93     -671.82 
56       0.94     0.98     10.17    121.29   -410.26  -82.48   -278.69  0.00     0.00     0.00     -21.32   0.00     0.00     0.92     -670.54 
57       0.94     0.98     10.17    120.47   -411.15  -82.54   -278.67  0.00     0.00     0.00     -21.48   0.00     0.00     0.91     -672.47 
58       0.94     0.98     10.17    124.48   -411.13  -82.77   -278.59  0.00     0.00     0.00     -21.52   0.00     0.00     0.90     -668.64 
59       0.94     0.98     10.18    124.32   -410.18  -83.44   -278.40  0.00     0.00     0.00     -21.43   0.00     0.00     0.90     -668.24 
60       0.93     0.98     10.18    113.85   -410.00  -84.13   -278.14  0.00     0.00     0.00     -21.28   0.00     0.00     0.91     -678.80 
61       0.93     0.98     10.19    112.30   -411.38  -84.52   -277.79  0.00     0.00     0.00     -21.22   0.00     0.00     0.92     -681.68 
62       0.93     0.98     10.19    126.78   -411.49  -84.81   -277.42  0.00     0.00     0.00     -21.30   0.00     0.00     0.94     -667.29 
63       0.93     0.98     10.20    132.80   -410.00  -85.13   -277.10  0.00     0.00     0.00     -21.49   0.00     0.00     0.95     -659.96 
64       0.93     0.98     10.20    126.29   -409.55  -85.48   -276.90  0.00     0.00     0.00     -21.65   0.00     0.00     0.94     -666.34 
65       0.93     0.98     10.19    128.44   -410.60  -85.58   -276.80  0.00     0.00     0.00     -21.67   0.00     0.00     0.93     -665.29 
66       0.93     0.98     10.19    132.56   -412.31  -85.57   -276.83  0.00     0.00     0.00     -21.52   0.00     0.00     0.90     -662.75 
67       0.93     0.98     10.19    123.53   -412.09  -85.59   -276.94  0.00     0.00     0.00     -21.30   0.00     0.00     0.88     -671.51 
68       0.92     0.98     10.18    118.38   -408.38  -85.62   -277.03  0.00     0.00     0.00     -21.10   0.00     0.00     0.87     -672.88 
69       0.92     0.98     10.18    130.00   -404.35  -85.60   -277.04  0.00     0.00     0.00     -21.06   0.00     0.00     0.86     -657.20 
70       0.92     0.98     10.18    136.11   -403.76  -85.44   -277.09  0.00     0.00     0.00     -21.21   0.00     0.00     0.86     -650.54 
71       0.92     0.98     10.18    128.67   -405.75  -85.38   -277.15  0.00     0.00     0.00     -21.42   0.00     0.00     0.86     -660.16 
72       0.92     0.98     10.18    127.25   -407.86  -85.39   -277.14  0.00     0.00     0.00     -21.54   0.00     0.00     0.86     -663.81 
73       0.92     0.98     10.18    134.83   -408.15  -85.30   -277.02  0.00     0.00     0.00     -21.52   0.00     0.00     0.87     -656.28 
74       0.92     0.98     10.18    131.44   -407.97  -85.12   -276.88  0.00     0.00     0.00     -21.48   0.00     0.00     0.89     -659.12 
75       0.92     0.98     10.18    123.66   -410.10  -84.80   -276.67  0.00     0.00     0.00     -21.54   0.00     0.00     0.92     -668.53 
76       0.92     0.98     10.18    131.37   -412.44  -84.38   -276.47  0.00     0.00     0.00     -21.70   0.00     0.00     0.96     -662.67 
77       0.92     0.98     10.18    141.80   -413.33  -84.04   -276.31  0.00     0.00     0.00     -21.90   0.00     0.00     0.99     -652.78 
78       0.92     0.97     10.18    135.24   -412.91  -83.84   -276.22  0.00     0.00     0.00     -22.11   0.00     0.00     1.02     -658.83 
79       0.92     0.97     10.18    130.24   -410.62  -83.77   -276.19  0.00     0.00     0.00     -22.24   0.00     0.00     1.04     -661.53 
80       0.92     0.97     10.18    136.61   -408.97  -83.72   -276.21  0.00     0.00     0.00     -22.32   0.00     0.00     1.06     -653.55 
81       0.92     0.97     10.17    137.77   -411.61  -83.54   -276.25  0.00     0.00     0.00     -22.41   0.00     0.00     1.08     -654.96 
82       0.92     0.97     10.17    132.04   -416.25  -83.29   -276.26  0.00     0.00     0.00     -22.58   0.00     0.00     1.11     -665.24 
83       0.91     0.97     10.17    129.17   -420.70  -83.25   -276.20  0.00     0.00     0.00     -22.85   0.00     0.00     1.13     -672.70 
84       0.91     0.97     10.17    126.21   -423.36  -83.40   -276.04  0.00     0.00     0.00     -23.09   0.00     0.00     1.16     -678.53 
85       0.91     0.97     10.17    123.67   -422.08  -83.44   -275.83  0.00     0.00     0.00     -23.19   0.00     0.00     1.18     -679.69 
86       0.91     0.97     10.17    129.85   -419.04  -83.52   -275.63  0.00     0.00     0.00     -23.13   0.00     0.00     1.19     -670.29 
87       0.91     0.97     10.17    138.07   -417.44  -83.67   -275.51  0.00     0.00     0.00     -22.97   0.00     0.00     1.19     -660.32 
88       0.91     0.97     10.17    135.36   -417.44  -83.68   -275.42  0.00     0.00     0.00     -22.78   0.00     0.00     1.19     -662.76 
89       0.90     0.97     10.17    126.53   -417.55  -83.58   -275.29  0.00     0.00     0.00     -22.63   0.00     0.00     1.20     -671.32 
90       0.90     0.97     10.18    129.13   -416.68  -83.36   -275.15  0.00     0.00     0.00     -22.55   0.00     0.00     1.22     -667.39 
91       0.90     0.97     10.18    138.80   -417.77  -82.82   -275.03  0.00     0.00     0.00     -22.59   0.00     0.00     1.23     -658.16 
92       0.90     0.97     10.17    140.35   -419.85  -82.54   -274.99  0.00     0.00     0.00     -22.65   0.00     0.00     1.24     -658.44 
93       0.90     0.97     10.17    137.74   -421.16  -82.75   -275.02  0.00     0.00     0.00     -22.63   0.00     0.00     1.23     -662.59 
94       0.90     0.97     10.16    141.26   -420.03  -83.55   -275.07  0.00     0.00     0.00     -22.56   0.00     0.00     1.23     -658.73 
95       0.90     0.97     10.16    143.19   -416.77  -84.23   -275.07  0.00     0.00     0.00     -22.53   0.00     0.00     1.22     -654.19 
96       0.90     0.97     10.16    138.20   -415.35  -84.58   -275.04  0.00     0.00     0.00     -22.59   0.00     0.00     1.23     -658.13 
97       0.90     0.97     10.17    133.39   -415.80  -84.85   -274.94  0.00     0.00     0.00     -22.70   0.00     0.00     1.24     -663.66 
98       0.89     0.96     10.17    138.38   -415.82  -85.02   -274.76  0.00     0.00     0.00     -22.73   0.00     0.00     1.24     -658.70 
99       0.89     0.96     10.17    150.76   -413.68  -85.12   -274.56  0.00     0.00     0.00     -22.69   0.00     0.00     1.24     -644.04 
100      0.89     0.96     10.17    157.53   -410.52  -85.27   -274.38  0.00     0.00     0.00     -22.60   0.00     0.00     1.24     -634.00 
101      0.89     0.96     10.17    152.09   -409.06  -85.13   -274.28  0.00     0.00     0.00     -22.48   0.00     0.00     1.24     -637.62 
102      0.89     0.96     10.18    140.10   -410.17  -84.62   -274.21  0.00     0.00     0.00     -22.34   0.00     0.00     1.26     -649.98 
103      0.89     0.96     10.18    135.00   -413.42  -84.47   -274.15  0.00     0.00     0.00     -22.26   0.00     0.00     1.28     -658.01 
104      0.89     0.96     10.19    138.10   -416.05  -84.32   -274.10  0.00     0.00     0.00     -22.26   0.00     0.00     1.30     -657.32 
105      0.88     0.96     10.19    139.43   -417.93  -84.20   -274.06  0.00     0.00     0.00     -22.27   0.00     0.00     1.32     -657.70 
106      0.88     0.96     10.18    136.57   -418.96  -84.32   -273.98  0.00     0.00     0.00     -22.19   0.00     0.00     1.34     -661.54 
107      0.88     0.96     10.18    135.50   -417.56  -84.46   -273.87  0.00     0.00     0.00     -21.98   0.00     0.00     1.34     -661.03 
108      0.88     0.96     10.18    137.32   -414.05  -84.57   -273.72  0.00     0.00     0.00     -21.82   0.00     0.00     1.35     -655.49 
109      0.88     0.96     10.19    141.15   -411.44  -84.57   -273.49  0.00     0.00     0.00     -21.82   0.00     0.00     1.36     -648.82 
110      0.88     0.96     10.19    146.11   -410.55  -84.66   -273.16  0.00     0.00     0.00     -21.92   0.00     0.00     1.38     -642.79 
111      0.88     0.96     10.20    148.14   -410.69  -84.74   -272.78  0.00     0.00     0.00     -22.03   0.00     0.00     1.40     -640.71 
112      0.88     0.96     10.20    142.51   -411.95  -84.85   -272.39  0.00     0.00     0.00     -22.08   0.00     0.00     1.41     -647.35 
113      0.87     0.96     10.20    140.14   -413.60  -85.25   -271.98  0.00     0.00     0.00     -22.01   0.00     0.00     1.41     -651.29 
114      0.87     0.96     10.21    143.29   -414.06  -85.17   -271.60  0.00     0.00     0.00     -21.77   0.00     0.00     1.41     -647.90 
115      0.87     0.96     10.21    141.82   -412.65  -84.70   -271.26  0.00     0.00     0.00     -21.40   0.00     0.00     1.41     -646.79 
116      0.87     0.96     10.21    135.16   -409.64  -85.01   -270.96  0.00     0.00     0.00     -20.98   0.00     0.00     1.42     -650.00 
117      0.87     0.96     10.21    134.59   -407.35  -85.74   -270.66  0.00     0.00     0.00     -20.55   0.00     0.00     1.44     -648.28 
118      0.87     0.96     10.22    136.98   -407.51  -86.34   -270.34  0.00     0.00     0.00     -20.24   0.00     0.00     1.46     -645.99 
119      0.87     0.96     10.22    131.60   -409.78  -86.61   -270.00  0.00     0.00     0.00     -20.06   -0.00    0.00     1.47     -653.38 
120      0.87     0.95     10.22    124.84   -410.94  -86.95   -269.60  0.00     0.00     0.00     -20.01   -0.00    0.00     1.46     -661.21 
121      0.86     0.95     10.22    131.23   -407.64  -87.42   -269.13  0.00     0.00     0.00     -20.07   -0.00    0.00     1.43     -651.59 
122      0.86     0.95     10.22    143.53   -403.42  -87.88   -268.65  0.00     0.00     0.00     -20.23   -0.00    0.00     1.40     -635.25 
123      0.86     0.95     10.22    143.25   -402.89  -88.09   -268.22  0.00     0.00     0.00     -20.46   -0.00    0.00     1.37     -635.04 
124      0.86     0.95     10.23    134.15   -405.63  -88.20   -267.86  0.00     0.00     0.00     -20.68   -0.00    0.00     1.36     -646.86 
125      0.86     0.95     10.23    131.41   -407.48  -88.26   -267.54  0.00     0.00     0.00     -20.80   -0.00    0.00     1.34     -651.33 
126      0.85     0.95     10.23    132.98   -407.45  -88.11   -267.25  0.00     0.00     0.00     -20.79   -0.00    0.00     1.32     -649.31 
127      0.85     0.95     10.23    135.97   -406.78  -87.92   -267.06  0.00     0.00     0.00     -20.66   -0.00    0.00     1.29     -645.16 
128      0.85     0.95     10.23    144.21   -407.08  -87.94   -267.03  0.00     0.00     0.00     -20.46   -0.00    0.00     1.26     -637.04 
129      0.85     0.95     10.23    153.06   -408.80  -87.93   -267.17  0.00     0.00     0.00     -20.24   -0.00    0.00     1.23     -629.85 
130      0.85     0.95     10.23    152.02   -410.57  -87.96   -267.42  0.00     0.00     0.00     -20.10   -0.00    0.00     1.22     -632.81 
131      0.85     0.95     10.23    146.77   -410.82  -88.07   -267.68  0.00     0.00     0.00     -20.06   -0.00    0.00     1.22     -638.65 
132      0.85     0.95     10.23    142.80   -412.09  -88.20   -267.87  0.00     0.00     0.00     -20.14   -0.00    0.00     1.23     -644.27 
133      0.85     0.95     10.23    138.63   -414.19  -88.40   -268.05  0.00     0.00     0.00     -20.29   -0.00    0.00     1.24     -651.06 
134      0.85     0.95     10.22    138.00   -415.35  -88.57   -268.27  0.00     0.00     0.00     -20.43   -0.00    0.00     1.23     -653.39 
135      0.85     0.95     10.21    143.84   -414.42  -88.70   -268.56  0.00     0.00     0.00     -20.56   -0.00    0.00     1.21     -647.20 
136      0.86     0.95     10.21    145.12   -413.08  -88.76   -268.92  0.00     0.00     0.00     -20.70   -0.00    0.00     1.19     -645.15 
137      0.86     0.95     10.20    136.70   -412.19  -88.68   -269.29  0.00     0.00     0.00     -20.89   -0.00    0.00     1.18     -653.17 
138      0.86     0.95     10.21    132.90   -411.37  -88.24   -269.54  0.00     0.00     0.00     -21.05   -0.00    0.00     1.18     -656.11 
139      0.86     0.95     10.21    140.87   -411.12  -87.87   -269.61  0.00     0.00     0.00     -21.13   -0.00    0.00     1.19     -647.68 
140      0.85     0.95     10.21    148.87   -412.93  -87.94   -269.50  0.00     0.00     0.00     -21.10   -0.00    0.00     1.20     -641.39 
141      0.85     0.95     10.21    148.80   -415.23  -87.91   -269.23  0.00     0.00     0.00     -20.95   -0.00    0.00     1.20     -643.32 
142      0.85     0.95     10.21    152.59   -414.89  -87.80   -268.91  0.00     0.00     0.00     -20.79   -0.00    0.00     1.21     -638.59 
143      0.85     0.95     10.20    160.80   -412.27  -87.69   -268.71  0.00     0.00     0.00     -20.72   -0.00    0.00     1.20     -627.39 
